,Num_Acc,place,catu,grav,sexe,secu,locp,actp,etatp,an_nais,num_veh,senc,catv,occutc,obs,obsm,choc,manv,mois,jour,hrmn,lum,agg,int,atm,col,mom,catvopp,catv_gen,catvopp_gen
15063,201600006757,1.0,1,3,1,21.0,0.0,0.0,0.0,1974.0,A01,2.0,33,0,0.0,2.0,3.0,1.0,8,20,1330,1,2,1,1,3,2,7,1,2
15064,201600006758,1.0,1,1,1,11.0,0.0,0.0,0.0,1977.0,A01,2.0,7,0,0.0,0.0,0.0,9.0,8,24,1830,1,2,3,1,7,4,33,2,1
15065,201600006758,2.0,2,1,2,11.0,0.0,0.0,0.0,1985.0,A01,2.0,7,0,0.0,0.0,0.0,9.0,8,24,1830,1,2,3,1,7,4,33,2,1
15066,201600006758,1.0,1,4,1,21.0,0.0,0.0,0.0,1985.0,B02,1.0,33,0,13.0,0.0,0.0,21.0,8,24,1830,1,2,3,1,7,4,7,1,2
15067,201600006759,1.0,1,1,1,11.0,0.0,0.0,0.0,1941.0,A01,2.0,7,0,0.0,2.0,3.0,15.0,10,18,1445,1,1,1,1,3,3,33,2,1
15068,201600006759,1.0,1,3,1,21.0,0.0,0.0,0.0,1944.0,B02,1.0,33,0,0.0,0.0,8.0,1.0,10,18,1445,1,1,1,1,3,3,7,1,2
15069,201600006760,1.0,1,3,1,11.0,0.0,0.0,0.0,1985.0,A01,2.0,7,0,2.0,0.0,3.0,1.0,10,25,2315,5,2,1,1,6,5,7,2,2
15070,201600006761,1.0,1,3,1,21.0,0.0,0.0,0.0,1976.0,A01,0.0,31,0,0.0,0.0,7.0,21.0,11,23,1645,1,1,1,1,7,3,31,1,1
15071,201600006762,1.0,1,1,1,11.0,0.0,0.0,0.0,1973.0,B02,0.0,37,0,0.0,2.0,5.0,9.0,12,1,1430,1,2,1,1,3,3,7,3,2
15072,201600006762,1.0,1,3,1,11.0,0.0,0.0,0.0,1973.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,12,1,1430,1,2,1,1,3,3,37,2,3
15073,201600006763,1.0,1,3,1,11.0,0.0,0.0,0.0,1972.0,A01,1.0,7,0,0.0,0.0,6.0,1.0,2,9,945,1,1,2,1,3,1,7,2,2
15074,201600006763,1.0,1,1,1,11.0,0.0,0.0,0.0,1986.0,B02,2.0,7,0,0.0,2.0,1.0,9.0,2,9,945,1,1,2,1,3,1,7,2,2
15075,201600006764,1.0,1,3,1,11.0,0.0,0.0,0.0,1970.0,A01,1.0,10,0,2.0,0.0,1.0,14.0,2,19,845,1,1,1,1,6,1,10,2,2
15076,201600006765,1.0,1,3,2,11.0,0.0,0.0,0.0,1934.0,A01,1.0,7,0,13.0,0.0,1.0,14.0,4,21,1045,1,1,1,1,7,1,7,2,2
15077,201600006766,2.0,2,1,2,11.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,6.0,0.0,1.0,13.0,4,28,115,3,1,1,1,6,0,7,2,2
15078,201600006766,1.0,1,3,1,11.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,6.0,0.0,1.0,13.0,4,28,115,3,1,1,1,6,0,7,2,2
15079,201600006767,1.0,1,1,1,11.0,0.0,0.0,0.0,1992.0,B02,1.0,7,0,3.0,2.0,1.0,1.0,5,8,200,3,1,6,1,3,0,7,2,2
15080,201600006767,1.0,1,3,1,11.0,0.0,0.0,0.0,1964.0,A01,2.0,7,0,0.0,2.0,6.0,1.0,5,8,200,3,1,6,1,3,0,7,2,2
15081,201600006768,1.0,1,1,1,91.0,0.0,0.0,0.0,1971.0,A01,0.0,39,1,0.0,1.0,1.0,1.0,5,12,1530,1,2,8,3,6,3,39,3,3
15082,201600006768,0.0,3,2,1,0.0,1.0,3.0,1.0,1940.0,A01,0.0,39,1,0.0,1.0,1.0,1.0,5,12,1530,1,2,8,3,6,3,39,3,3
15083,201600006769,1.0,1,1,2,11.0,0.0,0.0,0.0,1992.0,A01,2.0,7,0,0.0,0.0,4.0,23.0,6,24,1115,1,2,1,1,2,1,33,2,1
15084,201600006769,1.0,1,3,1,21.0,0.0,0.0,0.0,1955.0,B02,2.0,33,0,0.0,0.0,1.0,1.0,6,24,1115,1,2,1,1,2,1,7,1,2
15085,201600006770,1.0,1,3,1,21.0,0.0,0.0,0.0,2000.0,A01,2.0,30,0,13.0,0.0,2.0,1.0,8,3,1445,1,1,1,1,7,3,30,1,1
15086,201600006771,1.0,1,3,1,11.0,0.0,0.0,0.0,1993.0,A01,2.0,7,0,15.0,0.0,1.0,1.0,8,18,1900,1,2,1,1,6,4,7,2,2
15087,201600006772,1.0,1,3,1,11.0,0.0,0.0,0.0,1985.0,A01,2.0,7,0,6.0,0.0,1.0,1.0,10,2,745,2,2,1,1,6,1,7,2,2
15088,201600006773,1.0,1,3,1,21.0,0.0,0.0,0.0,1999.0,A01,1.0,2,0,11.0,0.0,8.0,1.0,11,19,1800,5,2,1,2,7,4,2,1,1
15089,201600006773,2.0,2,4,2,21.0,0.0,0.0,0.0,2000.0,A01,1.0,2,0,11.0,0.0,8.0,1.0,11,19,1800,5,2,1,2,7,4,2,1,1
15090,201600006774,1.0,1,4,2,13.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,13.0,0.0,2.0,1.0,12,1,1215,1,1,1,1,6,2,7,2,2
15091,201600006775,1.0,1,3,1,13.0,0.0,0.0,0.0,1997.0,A01,1.0,7,0,0.0,0.0,1.0,17.0,12,2,1800,3,1,1,1,7,4,7,2,2
15092,201600006776,1.0,1,4,1,13.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,6.0,0.0,3.0,1.0,12,6,715,2,2,1,5,6,1,7,2,2
15093,201600006777,2.0,2,1,2,31.0,0.0,0.0,0.0,2016.0,A01,1.0,7,0,13.0,0.0,4.0,1.0,12,6,1230,1,1,1,1,6,2,7,2,2
15094,201600006777,1.0,1,4,2,11.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,13.0,0.0,4.0,1.0,12,6,1230,1,1,1,1,6,2,7,2,2
15095,201600006778,1.0,1,4,1,13.0,0.0,0.0,0.0,1991.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,12,15,645,2,2,1,9,3,1,14,2,3
15096,201600006778,1.0,1,1,1,13.0,0.0,0.0,0.0,1983.0,A01,1.0,14,0,0.0,2.0,3.0,17.0,12,15,645,2,2,1,9,3,1,7,3,2
15097,201600006779,1.0,1,4,1,11.0,0.0,0.0,0.0,1936.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,12,30,945,1,1,1,1,3,1,7,2,2
15098,201600006779,2.0,2,1,2,11.0,0.0,0.0,0.0,1942.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,12,30,945,1,1,1,1,3,1,7,2,2
15099,201600006779,1.0,1,1,2,11.0,0.0,0.0,0.0,1996.0,B02,2.0,7,0,0.0,0.0,7.0,1.0,12,30,945,1,1,1,1,3,1,7,2,2
15100,201600006779,2.0,2,1,2,11.0,0.0,0.0,0.0,1968.0,B02,2.0,7,0,0.0,0.0,7.0,1.0,12,30,945,1,1,1,1,3,1,7,2,2
15101,201600006780,1.0,1,1,2,11.0,0.0,0.0,0.0,1970.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,4,2,1615,1,2,3,1,3,3,1,2,1
15102,201600006780,1.0,1,3,1,22.0,0.0,0.0,0.0,2008.0,B02,2.0,1,0,0.0,2.0,1.0,19.0,4,2,1615,1,2,3,1,3,3,7,1,2
15103,201600006781,1.0,1,1,1,11.0,0.0,0.0,0.0,1951.0,A01,1.0,7,0,0.0,2.0,2.0,15.0,4,8,1630,1,2,1,1,3,3,33,2,1
15104,201600006781,1.0,1,3,1,21.0,0.0,0.0,0.0,1965.0,B02,2.0,33,0,0.0,2.0,7.0,1.0,4,8,1630,1,2,1,1,3,3,7,1,2
15105,201600006782,0.0,3,3,1,0.0,5.0,1.0,2.0,1980.0,A01,0.0,7,0,0.0,1.0,1.0,1.0,6,25,1500,1,2,7,1,6,3,7,2,2
15106,201600006782,1.0,1,1,1,11.0,0.0,0.0,0.0,1987.0,A01,0.0,7,0,0.0,1.0,1.0,1.0,6,25,1500,1,2,7,1,6,3,7,2,2
15107,201600006782,0.0,3,3,1,0.0,5.0,1.0,2.0,1953.0,A01,0.0,7,0,0.0,1.0,1.0,1.0,6,25,1500,1,2,7,1,6,3,7,2,2
15108,201600006783,1.0,1,2,2,11.0,0.0,0.0,0.0,1965.0,A01,2.0,7,0,2.0,0.0,2.0,1.0,7,6,900,1,1,1,1,6,1,7,2,2
15109,201600006784,1.0,1,3,2,11.0,0.0,0.0,0.0,1996.0,A01,2.0,7,0,4.0,0.0,3.0,1.0,1,3,500,3,1,1,1,6,0,7,2,2
15110,201600006785,2.0,2,4,1,11.0,0.0,0.0,0.0,1960.0,A01,1.0,7,0,0.0,2.0,1.0,2.0,1,3,1715,3,1,3,1,3,3,33,2,1
15111,201600006785,1.0,1,1,1,11.0,0.0,0.0,0.0,1976.0,A01,1.0,7,0,0.0,2.0,1.0,2.0,1,3,1715,3,1,3,1,3,3,33,2,1
15112,201600006785,1.0,1,3,1,21.0,0.0,0.0,0.0,1994.0,B02,1.0,33,0,0.0,2.0,6.0,15.0,1,3,1715,3,1,3,1,3,3,7,1,2
15113,201600006786,2.0,2,3,1,21.0,0.0,0.0,0.0,2000.0,B02,2.0,30,0,0.0,2.0,4.0,1.0,2,8,1945,3,1,1,3,2,4,7,1,2
15114,201600006786,1.0,1,3,2,21.0,0.0,0.0,0.0,1999.0,B02,2.0,30,0,0.0,2.0,4.0,1.0,2,8,1945,3,1,1,3,2,4,7,1,2
15115,201600006786,1.0,1,1,1,11.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,2,8,1945,3,1,1,3,2,4,30,2,1
15116,201600006787,1.0,1,4,2,11.0,0.0,0.0,0.0,1997.0,A01,2.0,7,0,0.0,2.0,2.0,17.0,4,20,1230,1,1,1,1,3,2,7,2,2
15117,201600006787,1.0,1,4,1,11.0,0.0,0.0,0.0,1989.0,B02,2.0,7,0,0.0,2.0,3.0,15.0,4,20,1230,1,1,1,1,3,2,7,2,2
15118,201600006787,2.0,2,4,2,11.0,0.0,0.0,0.0,1990.0,B02,2.0,7,0,0.0,2.0,3.0,15.0,4,20,1230,1,1,1,1,3,2,7,2,2
15119,201600006788,1.0,1,3,1,21.0,0.0,0.0,0.0,1992.0,A01,1.0,30,0,0.0,2.0,1.0,14.0,4,15,1930,2,2,1,1,1,4,7,1,2
15120,201600006788,1.0,1,1,1,11.0,0.0,0.0,0.0,1980.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,4,15,1930,2,2,1,1,1,4,30,2,1
15121,201600006789,1.0,1,3,1,21.0,0.0,0.0,0.0,1953.0,A01,2.0,1,0,0.0,2.0,8.0,1.0,5,26,845,1,2,2,1,3,1,7,1,2
15122,201600006789,1.0,1,1,1,11.0,0.0,0.0,0.0,1964.0,B02,1.0,7,0,0.0,2.0,1.0,19.0,5,26,845,1,2,2,1,3,1,1,2,1
15123,201600006790,1.0,1,4,1,21.0,0.0,0.0,0.0,1950.0,B01,2.0,1,0,0.0,2.0,1.0,1.0,6,25,930,1,1,2,1,1,1,7,1,2
15124,201600006790,1.0,1,1,2,11.0,0.0,0.0,0.0,1957.0,A01,1.0,7,0,0.0,2.0,2.0,19.0,6,25,930,1,1,2,1,1,1,1,2,1
15125,201600006791,1.0,1,3,1,11.0,0.0,0.0,0.0,1976.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,7,1,1700,1,1,1,7,1,3,7,2,2
15126,201600006791,1.0,1,3,2,11.0,0.0,0.0,0.0,1978.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,7,1,1700,1,1,1,7,1,3,7,2,2
15127,201600006792,4.0,2,1,1,11.0,0.0,0.0,0.0,1989.0,A02,2.0,7,0,0.0,2.0,3.0,15.0,7,15,1945,1,1,3,1,3,4,7,2,2
15128,201600006792,1.0,1,1,1,11.0,0.0,0.0,0.0,1989.0,A02,2.0,7,0,0.0,2.0,3.0,15.0,7,15,1945,1,1,3,1,3,4,7,2,2
15129,201600006792,2.0,2,1,1,11.0,0.0,0.0,0.0,1996.0,A02,2.0,7,0,0.0,2.0,3.0,15.0,7,15,1945,1,1,3,1,3,4,7,2,2
15130,201600006792,1.0,1,4,2,11.0,0.0,0.0,0.0,1959.0,B01,1.0,7,0,0.0,2.0,1.0,1.0,7,15,1945,1,1,3,1,3,4,7,2,2
15131,201600006793,1.0,1,4,1,11.0,0.0,0.0,0.0,1990.0,A01,1.0,7,0,8.0,0.0,3.0,1.0,9,6,2330,5,2,1,1,6,5,7,2,2
15132,201600006794,1.0,1,3,1,21.0,0.0,0.0,0.0,1964.0,A01,1.0,33,0,0.0,2.0,1.0,17.0,9,10,900,1,1,1,1,2,1,7,1,2
15133,201600006794,1.0,1,1,1,11.0,0.0,0.0,0.0,1958.0,B02,1.0,7,0,0.0,2.0,4.0,15.0,9,10,900,1,1,1,1,2,1,33,2,1
15134,201600006795,1.0,1,1,1,11.0,0.0,0.0,0.0,1969.0,A01,1.0,15,0,0.0,2.0,3.0,9.0,9,12,1500,1,2,6,1,3,3,30,3,1
15135,201600006795,1.0,1,4,1,21.0,0.0,0.0,0.0,2000.0,B02,1.0,30,0,0.0,2.0,2.0,1.0,9,12,1500,1,2,6,1,3,3,15,1,3
15136,201600006796,1.0,1,4,1,21.0,0.0,0.0,0.0,1987.0,A01,2.0,33,0,0.0,6.0,1.0,1.0,9,15,500,3,1,1,1,6,0,33,1,1
15137,201600006797,2.0,2,1,1,11.0,0.0,0.0,0.0,1991.0,B02,1.0,7,0,0.0,2.0,2.0,1.0,9,27,1545,1,1,1,1,3,3,7,2,2
15138,201600006797,1.0,1,1,2,11.0,0.0,0.0,0.0,1990.0,B02,1.0,7,0,0.0,2.0,2.0,1.0,9,27,1545,1,1,1,1,3,3,7,2,2
15139,201600006797,1.0,1,4,2,11.0,0.0,0.0,0.0,1990.0,A01,1.0,7,0,0.0,2.0,3.0,15.0,9,27,1545,1,1,1,1,3,3,7,2,2
15140,201600006798,1.0,1,3,1,11.0,0.0,0.0,0.0,1992.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,10,3,1515,1,1,1,1,1,3,7,2,2
15141,201600006798,1.0,1,3,1,11.0,0.0,0.0,0.0,1972.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,10,3,1515,1,1,1,1,1,3,7,2,2
15142,201600006799,1.0,1,4,1,11.0,0.0,0.0,0.0,1948.0,A01,2.0,7,0,0.0,2.0,1.0,15.0,10,6,1330,1,1,2,1,3,2,7,2,2
15143,201600006799,1.0,1,4,1,11.0,0.0,0.0,0.0,1978.0,B02,2.0,7,0,0.0,2.0,6.0,1.0,10,6,1330,1,1,2,1,3,2,7,2,2
15144,201600006800,1.0,1,3,1,22.0,0.0,0.0,0.0,2001.0,A01,0.0,2,0,0.0,0.0,0.0,15.0,10,9,1630,1,1,1,1,7,3,2,1,1
15145,201600006801,1.0,1,4,2,11.0,0.0,0.0,0.0,1969.0,A01,2.0,7,0,2.0,6.0,3.0,21.0,10,5,1945,3,1,1,1,6,4,7,2,2
15146,201600006802,1.0,1,4,1,11.0,0.0,0.0,0.0,1968.0,A01,2.0,7,0,0.0,2.0,7.0,19.0,10,14,1745,1,1,2,1,3,3,7,2,2
15147,201600006802,1.0,1,4,2,11.0,0.0,0.0,0.0,1981.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,10,14,1745,1,1,2,1,3,3,7,2,2
15148,201600006802,2.0,2,4,1,11.0,0.0,0.0,0.0,2005.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,10,14,1745,1,1,2,1,3,3,7,2,2
15149,201600006803,1.0,1,3,1,11.0,0.0,0.0,0.0,1973.0,A01,2.0,7,0,16.0,0.0,1.0,6.0,10,30,2245,3,1,6,5,6,5,7,2,2
15150,201600006804,1.0,1,1,1,11.0,0.0,0.0,0.0,1936.0,A01,1.0,7,0,0.0,2.0,3.0,1.0,10,31,1915,3,1,1,5,3,4,7,2,2
15151,201600006804,1.0,1,4,2,11.0,0.0,0.0,0.0,1969.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,10,31,1915,3,1,1,5,3,4,7,2,2
15152,201600006805,1.0,1,4,1,11.0,0.0,0.0,0.0,1996.0,A01,0.0,7,0,0.0,6.0,9.0,21.0,11,2,2215,3,1,1,5,7,5,7,2,2
15153,201600006805,2.0,2,4,2,11.0,0.0,0.0,0.0,1998.0,A01,0.0,7,0,0.0,6.0,9.0,21.0,11,2,2215,3,1,1,5,7,5,7,2,2
15154,201600006805,4.0,2,4,2,11.0,0.0,0.0,0.0,1997.0,A01,0.0,7,0,0.0,6.0,9.0,21.0,11,2,2215,3,1,1,5,7,5,7,2,2
15155,201600006806,1.0,1,3,1,13.0,0.0,0.0,0.0,1946.0,A01,2.0,7,0,2.0,0.0,1.0,13.0,11,5,1200,1,1,1,2,6,2,7,2,2
15156,201600006807,1.0,1,4,1,11.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,11,7,815,1,1,1,3,1,1,7,2,2
15157,201600006807,1.0,1,3,2,11.0,0.0,0.0,0.0,1984.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,11,7,815,1,1,1,3,1,1,7,2,2
15158,201600006808,1.0,1,4,1,11.0,0.0,0.0,0.0,1964.0,A01,2.0,7,0,0.0,2.0,4.0,23.0,11,15,1845,3,1,4,1,2,4,7,2,2
15159,201600006808,1.0,1,1,1,11.0,0.0,0.0,0.0,1960.0,B02,2.0,7,0,0.0,2.0,1.0,2.0,11,15,1845,3,1,4,1,2,4,7,2,2
15160,201600006809,1.0,1,1,1,13.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,0.0,2.0,1.0,15.0,11,19,1930,3,1,1,1,1,4,7,2,2
15161,201600006809,1.0,1,4,2,13.0,0.0,0.0,0.0,1978.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,11,19,1930,3,1,1,1,1,4,7,2,2
15162,201600006810,1.0,1,4,1,13.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,2.0,0.0,1.0,14.0,11,21,1745,3,1,1,2,6,3,7,2,2
15163,201600006811,2.0,2,1,2,11.0,0.0,0.0,0.0,1931.0,A01,0.0,7,0,0.0,9.0,7.0,23.0,12,1,1345,1,2,6,1,1,2,1,2,1
15164,201600006811,1.0,1,1,2,11.0,0.0,0.0,0.0,1931.0,A01,0.0,7,0,0.0,9.0,7.0,23.0,12,1,1345,1,2,6,1,1,2,1,2,1
15165,201600006811,1.0,1,2,1,22.0,0.0,0.0,0.0,1942.0,B02,0.0,1,0,0.0,2.0,8.0,19.0,12,1,1345,1,2,6,1,1,2,7,1,2
15166,201600006812,1.0,1,4,1,11.0,0.0,0.0,0.0,1974.0,A01,0.0,7,0,2.0,0.0,1.0,1.0,12,7,715,2,1,1,5,7,1,7,2,2
15167,201600006813,1.0,1,4,1,11.0,0.0,0.0,0.0,1978.0,A01,1.0,7,0,16.0,0.0,9.0,1.0,12,7,845,1,1,1,1,7,1,7,2,2
15168,201600006814,1.0,1,4,1,13.0,0.0,0.0,0.0,1980.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,12,10,2000,3,1,1,1,7,4,7,2,2
15169,201600006814,2.0,2,3,1,13.0,0.0,0.0,0.0,1989.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,12,10,2000,3,1,1,1,7,4,7,2,2
15170,201600006814,3.0,2,4,1,13.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,0.0,0.0,9.0,0.0,12,10,2000,3,1,1,1,7,4,7,2,2
15171,201600006815,1.0,1,4,2,23.0,0.0,0.0,0.0,2000.0,A01,0.0,30,0,0.0,0.0,8.0,15.0,12,15,845,1,2,1,5,7,1,30,1,1
15172,201600006816,1.0,1,2,1,11.0,0.0,0.0,0.0,1963.0,A01,1.0,7,0,2.0,0.0,1.0,14.0,12,19,545,3,1,1,1,6,0,7,2,2
15173,201600006817,1.0,1,4,1,21.0,0.0,0.0,0.0,2000.0,A01,1.0,30,0,0.0,2.0,1.0,1.0,12,22,1700,5,2,2,1,6,3,30,1,1
15174,201600006817,2.0,2,4,1,21.0,0.0,0.0,0.0,2000.0,A01,1.0,30,0,0.0,2.0,1.0,1.0,12,22,1700,5,2,2,1,6,3,30,1,1
15175,201600006818,1.0,1,4,2,13.0,0.0,0.0,0.0,1994.0,A01,0.0,7,0,0.0,0.0,3.0,1.0,12,28,15,3,1,1,1,7,0,7,2,2
15176,201600006819,1.0,1,4,1,11.0,0.0,0.0,0.0,1955.0,A01,1.0,7,0,13.0,0.0,0.0,1.0,12,29,755,2,1,1,5,7,1,7,2,2
15177,201600006820,1.0,1,4,1,11.0,0.0,0.0,0.0,1967.0,A01,1.0,10,0,0.0,0.0,9.0,1.0,12,29,1030,1,1,1,5,7,1,10,2,2
15178,201600006821,5.0,2,3,1,13.0,0.0,0.0,0.0,2010.0,A01,2.0,7,0,2.0,0.0,1.0,14.0,12,31,1530,1,1,1,8,6,3,7,2,2
15179,201600006821,1.0,1,3,1,13.0,0.0,0.0,0.0,1978.0,A01,2.0,7,0,2.0,0.0,1.0,14.0,12,31,1530,1,1,1,8,6,3,7,2,2
15180,201600006822,1.0,1,1,1,11.0,0.0,0.0,0.0,1984.0,A01,2.0,7,0,0.0,2.0,7.0,1.0,3,6,1215,1,2,3,1,3,2,2,2,1
15181,201600006822,1.0,1,3,1,21.0,0.0,0.0,0.0,2001.0,B02,1.0,2,0,0.0,2.0,1.0,15.0,3,6,1215,1,2,3,1,3,2,7,1,2
15182,201600006823,1.0,1,1,1,11.0,0.0,0.0,0.0,1980.0,A01,1.0,7,0,0.0,2.0,2.0,2.0,3,22,2000,3,1,1,1,2,4,2,2,1
15183,201600006823,1.0,1,4,1,21.0,0.0,0.0,0.0,1999.0,B02,1.0,2,0,0.0,2.0,4.0,2.0,3,22,2000,3,1,1,1,2,4,7,1,2
15184,201600006824,1.0,1,3,1,21.0,0.0,0.0,0.0,2001.0,A01,0.0,2,0,0.0,0.0,0.0,1.0,5,29,1915,2,2,3,2,7,4,2,1,1
15185,201600006825,1.0,1,1,1,11.0,0.0,0.0,0.0,1945.0,A01,2.0,7,0,0.0,2.0,5.0,17.0,6,10,1500,1,1,1,1,7,3,1,2,1
15186,201600006825,2.0,2,1,2,11.0,0.0,0.0,0.0,1954.0,A01,2.0,7,0,0.0,2.0,5.0,17.0,6,10,1500,1,1,1,1,7,3,1,2,1
15187,201600006825,1.0,1,3,1,21.0,0.0,0.0,0.0,1959.0,B02,2.0,1,0,0.0,2.0,8.0,1.0,6,10,1500,1,1,1,1,7,3,7,1,2
15188,201600006826,1.0,1,3,1,11.0,0.0,0.0,0.0,1995.0,A01,1.0,7,0,0.0,0.0,1.0,13.0,7,16,145,3,1,1,8,7,0,7,2,2
15189,201600006826,2.0,2,4,1,11.0,0.0,0.0,0.0,1996.0,A01,1.0,7,0,0.0,0.0,1.0,13.0,7,16,145,3,1,1,8,7,0,7,2,2
15190,201600006827,1.0,1,3,1,13.0,0.0,0.0,0.0,1954.0,A01,1.0,7,0,16.0,0.0,1.0,13.0,8,18,1100,1,1,1,1,7,1,7,2,2
15191,201600006828,1.0,1,1,2,11.0,0.0,0.0,0.0,1961.0,A01,2.0,7,0,0.0,2.0,2.0,15.0,9,8,1430,1,1,3,1,3,3,7,2,2
15192,201600006828,1.0,1,4,2,11.0,0.0,0.0,0.0,1988.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,9,8,1430,1,1,3,1,3,3,7,2,2
15193,201600006829,1.0,1,4,2,11.0,0.0,0.0,0.0,1992.0,A01,0.0,7,0,3.0,0.0,9.0,21.0,9,14,1715,1,1,1,1,6,3,7,2,2
15194,201600006830,1.0,1,4,2,11.0,0.0,0.0,0.0,1966.0,A01,0.0,7,0,0.0,0.0,0.0,17.0,9,30,1845,1,1,1,1,6,4,7,2,2
15195,201600006831,1.0,1,4,1,11.0,0.0,0.0,0.0,1964.0,A01,2.0,10,0,13.0,0.0,3.0,1.0,10,7,2115,3,1,1,1,7,4,10,2,2
15196,201600006832,1.0,1,1,2,11.0,0.0,0.0,0.0,1969.0,A01,1.0,7,0,0.0,2.0,3.0,17.0,10,8,1630,1,2,1,1,5,3,21,2,0
15197,201600006832,2.0,2,1,1,11.0,0.0,0.0,0.0,1960.0,A01,1.0,7,0,0.0,2.0,3.0,17.0,10,8,1630,1,2,1,1,5,3,21,2,0
15198,201600006832,3.0,2,1,1,11.0,0.0,0.0,0.0,1990.0,A01,1.0,7,0,0.0,2.0,3.0,17.0,10,8,1630,1,2,1,1,5,3,21,2,0
15199,201600006832,4.0,2,4,2,11.0,0.0,0.0,0.0,1998.0,A01,1.0,7,0,0.0,2.0,3.0,17.0,10,8,1630,1,2,1,1,5,3,21,2,0
15200,201600006832,1.0,1,1,1,11.0,0.0,0.0,0.0,1933.0,B02,2.0,21,0,0.0,2.0,3.0,1.0,10,8,1630,1,2,1,1,5,3,7,0,2
15201,201600006832,1.0,1,1,1,12.0,0.0,0.0,0.0,1960.0,C03,1.0,21,0,0.0,2.0,3.0,1.0,10,8,1630,1,2,1,1,5,3,7,0,2
15202,201600006833,1.0,1,1,2,11.0,0.0,0.0,0.0,1970.0,A01,0.0,7,0,0.0,2.0,6.0,20.0,11,4,1415,1,2,1,1,3,3,1,2,1
15203,201600006833,1.0,1,4,1,21.0,0.0,0.0,0.0,1975.0,B02,0.0,1,0,0.0,2.0,1.0,1.0,11,4,1415,1,2,1,1,3,3,7,1,2
15204,201600006834,1.0,1,4,2,11.0,0.0,0.0,0.0,1989.0,A01,2.0,7,0,0.0,0.0,4.0,1.0,11,9,1815,3,1,1,2,2,4,7,2,2
15205,201600006834,1.0,1,4,2,11.0,0.0,0.0,0.0,1964.0,B02,2.0,7,0,0.0,2.0,1.0,2.0,11,9,1815,3,1,1,2,2,4,7,2,2
15206,201600006834,2.0,2,4,1,11.0,0.0,0.0,0.0,1959.0,B02,2.0,7,0,0.0,2.0,1.0,2.0,11,9,1815,3,1,1,2,2,4,7,2,2
15207,201600006835,1.0,1,4,1,11.0,0.0,0.0,0.0,1954.0,A01,2.0,7,0,3.0,0.0,1.0,1.0,11,8,1255,1,1,1,1,6,2,7,2,2
15208,201600006836,1.0,1,4,1,21.0,0.0,0.0,0.0,1999.0,A01,1.0,2,0,0.0,0.0,0.0,10.0,11,26,1530,1,2,1,1,7,3,2,1,1
15209,201600006837,1.0,1,1,2,11.0,0.0,0.0,0.0,1933.0,A01,1.0,7,0,0.0,1.0,2.0,1.0,1,5,1400,1,2,1,8,6,3,7,2,2
15210,201600006837,0.0,3,3,2,0.0,4.0,3.0,1.0,1931.0,A01,1.0,7,0,0.0,1.0,2.0,1.0,1,5,1400,1,2,1,8,6,3,7,2,2
15211,201600006838,0.0,3,3,1,0.0,4.0,3.0,2.0,1978.0,A01,2.0,7,0,0.0,1.0,2.0,21.0,1,6,1745,5,2,1,2,6,3,7,2,2
15212,201600006838,1.0,1,1,1,13.0,0.0,0.0,0.0,1972.0,A01,2.0,7,0,0.0,1.0,2.0,21.0,1,6,1745,5,2,1,2,6,3,7,2,2
15213,201600006839,1.0,1,1,1,11.0,0.0,0.0,0.0,1981.0,A01,1.0,7,0,0.0,1.0,1.0,1.0,1,6,1745,5,2,1,2,6,3,7,2,2
15214,201600006839,0.0,3,4,2,0.0,4.0,3.0,1.0,1962.0,A01,1.0,7,0,0.0,1.0,1.0,1.0,1,6,1745,5,2,1,2,6,3,7,2,2
